               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  65,            0.035695,            0.018121,           0.0016798,             0.68133,             0.74298,             0.73128,             0.46498,            0.033248,           0.0098768,            0.002429,           0.0079112,           0.0079112,           0.0079112
                  66,            0.035967,            0.018103,           0.0018806,             0.74678,             0.76606,             0.75567,             0.47264,             0.03387,           0.0098219,           0.0023628,           0.0078512,           0.0078512,           0.0078512
                  67,            0.035718,            0.017892,           0.0018014,             0.69609,             0.73653,             0.75299,             0.47547,            0.033062,           0.0097664,           0.0023671,           0.0077907,           0.0077907,           0.0077907
                  68,            0.035979,            0.017789,           0.0018095,             0.68422,             0.73463,             0.73258,              0.4777,            0.032999,            0.009671,           0.0022857,           0.0077296,           0.0077296,           0.0077296
                  69,            0.035873,            0.017384,            0.001704,              0.6924,             0.73671,             0.75091,             0.47495,            0.033189,           0.0097072,           0.0025284,           0.0076679,           0.0076679,           0.0076679
                  70,            0.035577,            0.017941,           0.0017667,             0.74958,             0.72528,             0.74361,             0.46675,            0.032669,            0.009712,           0.0026141,           0.0076057,           0.0076057,           0.0076057
                  71,            0.035733,            0.017583,           0.0015829,             0.68088,             0.78964,             0.74196,             0.46421,            0.033236,           0.0097219,           0.0025094,            0.007543,            0.007543,            0.007543
                  72,             0.03549,            0.017712,           0.0015977,             0.68984,             0.75181,             0.73452,             0.47638,            0.033054,           0.0096399,           0.0026544,           0.0074797,           0.0074797,           0.0074797
                  73,            0.035327,            0.017591,           0.0017723,             0.70105,             0.71325,             0.73155,             0.48071,            0.033063,           0.0096851,           0.0025619,            0.007416,            0.007416,            0.007416
                  74,            0.035337,            0.017531,           0.0016665,             0.67773,             0.75712,             0.74539,             0.48345,            0.032891,            0.009617,           0.0026129,           0.0073518,           0.0073518,           0.0073518
                  75,            0.035027,             0.01754,            0.001551,              0.7346,             0.78581,             0.76208,             0.49088,            0.032647,           0.0095633,           0.0024272,           0.0072872,           0.0072872,           0.0072872
                  76,            0.035015,            0.017564,           0.0016437,             0.77678,             0.71078,             0.75523,             0.48699,            0.032885,           0.0095985,           0.0023597,           0.0072221,           0.0072221,           0.0072221
                  77,             0.03512,            0.017633,            0.001691,             0.75385,             0.78405,              0.7739,             0.49831,            0.032583,           0.0095656,           0.0024474,           0.0071566,           0.0071566,           0.0071566
                  78,             0.03495,            0.017424,           0.0014156,             0.72027,             0.77668,             0.76008,             0.49644,            0.032477,           0.0095992,           0.0022305,           0.0070906,           0.0070906,           0.0070906
                  79,            0.034801,            0.017512,           0.0016523,             0.68528,             0.79322,             0.76141,             0.49391,             0.03245,           0.0095987,           0.0021422,           0.0070243,           0.0070243,           0.0070243
                  80,             0.03463,            0.017469,           0.0016131,              0.6946,             0.81255,             0.77653,             0.49634,            0.032292,           0.0095302,           0.0022474,           0.0069576,           0.0069576,           0.0069576
                  81,            0.034676,              0.0173,           0.0016458,             0.71045,             0.78913,             0.76606,              0.4966,             0.03252,           0.0095523,           0.0023981,           0.0068906,           0.0068906,           0.0068906
                  82,            0.034752,            0.017189,            0.001564,             0.74149,              0.7504,             0.75827,             0.49938,            0.032242,           0.0095056,           0.0023188,           0.0068232,           0.0068232,           0.0068232
                  83,            0.034674,            0.017132,           0.0015898,             0.77921,             0.76516,             0.77522,             0.50359,            0.032132,           0.0094271,           0.0022184,           0.0067555,           0.0067555,           0.0067555
                  84,            0.034449,             0.01757,           0.0015681,             0.76042,             0.76323,             0.76544,             0.50564,            0.031985,           0.0094026,           0.0020382,           0.0066874,           0.0066874,           0.0066874
                  85,            0.034071,            0.017099,           0.0014992,             0.78077,              0.7344,             0.76792,              0.4956,            0.032061,           0.0094646,           0.0020404,           0.0066191,           0.0066191,           0.0066191
                  86,            0.034197,            0.017294,           0.0015704,             0.76109,             0.75276,             0.76759,             0.49294,            0.032083,           0.0094017,            0.002124,           0.0065505,           0.0065505,           0.0065505
                  87,            0.034252,            0.017252,           0.0015326,             0.74832,              0.7398,             0.76936,             0.49587,            0.031916,           0.0093679,           0.0022169,           0.0064816,           0.0064816,           0.0064816
                  88,            0.033991,            0.017491,            0.001347,             0.72498,             0.74525,             0.75224,              0.4986,            0.031858,           0.0093846,           0.0023959,           0.0064125,           0.0064125,           0.0064125
                  89,            0.033593,            0.017151,           0.0013689,             0.72493,             0.75617,             0.75452,             0.49827,            0.031885,           0.0093763,           0.0024667,           0.0063432,           0.0063432,           0.0063432
                  90,            0.033987,            0.016972,           0.0014651,              0.7508,             0.76923,             0.77893,             0.50839,            0.031821,           0.0093187,           0.0022893,           0.0062737,           0.0062737,           0.0062737
                  91,            0.034004,            0.016696,           0.0014006,             0.73056,             0.77792,             0.77006,             0.50472,            0.031525,           0.0093411,           0.0023275,            0.006204,            0.006204,            0.006204
                  92,            0.034214,            0.017141,           0.0013854,             0.74779,             0.78068,             0.77914,             0.50361,            0.031546,           0.0092637,           0.0024209,           0.0061341,           0.0061341,           0.0061341
                  93,            0.033462,            0.017034,           0.0014606,             0.71447,             0.80177,             0.78135,             0.50924,             0.03162,            0.009248,            0.002423,            0.006064,            0.006064,            0.006064
                  94,            0.033921,            0.016851,           0.0014723,              0.7373,             0.79325,             0.78422,             0.50824,            0.031468,           0.0092719,           0.0024257,           0.0059938,           0.0059938,           0.0059938
                  95,            0.033486,            0.016855,           0.0014384,             0.75611,             0.77279,             0.77575,              0.5071,            0.031348,            0.009281,           0.0022807,           0.0059235,           0.0059235,           0.0059235
                  96,            0.033309,            0.016839,           0.0014142,             0.77107,             0.76893,             0.77506,             0.51433,            0.031343,           0.0092411,           0.0022525,           0.0058531,           0.0058531,           0.0058531
                  97,            0.033496,            0.016882,           0.0014166,             0.71772,             0.78198,             0.76582,             0.51306,            0.031263,           0.0092042,           0.0021625,           0.0057826,           0.0057826,           0.0057826
                  98,            0.033441,            0.016576,            0.001613,             0.74052,              0.7788,             0.77354,             0.51584,            0.031222,           0.0092075,           0.0023596,            0.005712,            0.005712,            0.005712
                  99,             0.03331,            0.016756,           0.0014031,             0.74062,             0.77534,             0.77018,             0.50932,            0.031331,           0.0091794,           0.0022013,           0.0056413,           0.0056413,           0.0056413
                 100,            0.033181,            0.016799,           0.0013677,             0.74037,             0.78875,             0.77042,             0.50935,            0.031348,           0.0091754,           0.0021847,           0.0055707,           0.0055707,           0.0055707
                 101,            0.033045,            0.016829,           0.0012632,             0.73289,             0.78197,             0.76368,             0.51057,            0.031376,           0.0091814,           0.0021776,              0.0055,              0.0055,              0.0055
                 102,             0.03282,            0.016246,           0.0010486,             0.72489,             0.79316,              0.7657,             0.50821,             0.03138,           0.0091461,           0.0022764,           0.0054293,           0.0054293,           0.0054293
                 103,            0.032642,            0.016432,           0.0012362,             0.71837,             0.80833,             0.76874,             0.50239,            0.031279,            0.009121,           0.0023224,           0.0053587,           0.0053587,           0.0053587
                 104,            0.032894,            0.016381,            0.001446,             0.72471,             0.78807,             0.77248,             0.50538,            0.031174,           0.0091234,           0.0022242,            0.005288,            0.005288,            0.005288
                 105,              0.0329,            0.016459,           0.0012945,             0.71259,             0.78505,             0.77111,              0.5093,            0.031295,           0.0091549,           0.0022899,           0.0052174,           0.0052174,           0.0052174
                 106,            0.032419,            0.016583,           0.0013212,             0.72301,             0.78217,             0.76536,             0.50737,            0.031426,           0.0091921,           0.0023139,           0.0051469,           0.0051469,           0.0051469
                 107,            0.032556,             0.01621,           0.0012311,             0.72456,             0.76331,             0.76162,             0.50919,            0.031324,           0.0091891,           0.0023429,           0.0050765,           0.0050765,           0.0050765
                 108,             0.03212,            0.016386,           0.0013009,             0.75062,             0.78397,             0.76493,             0.50692,            0.031125,           0.0091542,           0.0023803,           0.0050062,           0.0050062,           0.0050062
                 109,            0.032271,            0.016447,           0.0013653,             0.75614,             0.77347,             0.77251,             0.51685,            0.031048,           0.0091267,           0.0023527,            0.004936,            0.004936,            0.004936
                 110,            0.032399,             0.01649,           0.0012077,             0.75708,             0.77188,             0.77398,             0.51973,             0.03109,           0.0091076,           0.0022122,           0.0048659,           0.0048659,           0.0048659
