               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 108,            0.036844,            0.015458,           0.0022165,             0.80416,             0.56276,             0.74777,             0.45793,            0.035991,           0.0076989,           0.0027063,           0.0050062,           0.0050062,           0.0050062
                 109,            0.036832,            0.015519,           0.0021142,             0.78367,             0.57664,             0.75005,             0.45977,            0.035906,           0.0076861,           0.0026975,            0.004936,            0.004936,            0.004936
                 110,            0.036785,             0.01555,           0.0021849,             0.85692,             0.55532,             0.75878,             0.46498,            0.035865,           0.0076851,           0.0026579,           0.0048659,           0.0048659,           0.0048659
                 111,            0.036901,            0.015339,           0.0022173,             0.83543,             0.56697,             0.75828,             0.46651,             0.03587,           0.0076892,            0.002704,            0.004796,            0.004796,            0.004796
                 112,            0.036736,            0.015293,           0.0021217,             0.80493,             0.58995,             0.76216,             0.46733,            0.035739,           0.0076653,           0.0027136,           0.0047263,           0.0047263,           0.0047263
                 113,            0.037099,            0.015312,           0.0021219,             0.82685,             0.58957,             0.76765,             0.47029,            0.035639,           0.0076612,           0.0026708,           0.0046568,           0.0046568,           0.0046568
                 114,            0.036508,            0.015216,           0.0021822,             0.82088,             0.59011,             0.76466,             0.46666,            0.035654,           0.0076721,           0.0026194,           0.0045875,           0.0045875,           0.0045875
                 115,            0.036162,            0.015194,           0.0021465,             0.84726,             0.56311,             0.75943,             0.46872,            0.035578,           0.0076606,           0.0026149,           0.0045184,           0.0045184,           0.0045184
                 116,            0.036102,            0.015271,           0.0019056,             0.84934,             0.56247,             0.76395,             0.47325,            0.035472,           0.0076403,           0.0025865,           0.0044495,           0.0044495,           0.0044495
                 117,            0.036441,            0.015241,           0.0023191,             0.84128,              0.5677,             0.75631,             0.46685,             0.03541,           0.0076227,           0.0025364,           0.0043809,           0.0043809,           0.0043809
                 118,            0.036252,            0.015415,           0.0018203,             0.82924,             0.57803,             0.75464,             0.46337,            0.035384,           0.0076091,           0.0025229,           0.0043126,           0.0043126,           0.0043126
                 119,            0.035991,            0.015098,           0.0020098,             0.83325,               0.568,             0.75657,             0.46622,            0.035317,           0.0076171,           0.0025276,           0.0042445,           0.0042445,           0.0042445
                 120,            0.036157,            0.015138,           0.0019026,             0.82387,             0.57147,             0.75189,                0.47,             0.03521,           0.0076091,           0.0024853,           0.0041768,           0.0041768,           0.0041768
                 121,            0.035823,            0.014989,           0.0019702,             0.80117,             0.57937,             0.74667,             0.46195,            0.035165,            0.007592,           0.0025157,           0.0041094,           0.0041094,           0.0041094
                 122,            0.036052,            0.015178,           0.0019509,             0.81611,             0.57887,             0.74478,             0.46271,            0.035136,           0.0075723,           0.0025031,           0.0040424,           0.0040424,           0.0040424
                 123,            0.036286,            0.015369,           0.0019338,             0.81208,             0.56973,             0.74098,             0.46439,            0.035179,            0.007572,           0.0024803,           0.0039757,           0.0039757,           0.0039757
                 124,            0.036106,             0.01515,           0.0020507,              0.8252,             0.57452,             0.74558,             0.46434,             0.03518,           0.0075511,           0.0024489,           0.0039094,           0.0039094,           0.0039094
                 125,            0.035584,            0.015092,           0.0018309,             0.82854,             0.57471,              0.7518,             0.46596,              0.0352,            0.007541,           0.0024501,           0.0038434,           0.0038434,           0.0038434
                 126,            0.035806,            0.015051,           0.0019311,             0.84597,             0.56245,             0.74825,             0.46457,            0.035169,           0.0075327,           0.0024457,           0.0037779,           0.0037779,           0.0037779
                 127,             0.03542,            0.014964,           0.0019812,             0.83109,             0.57479,              0.7443,              0.4654,            0.035143,           0.0075245,           0.0024487,           0.0037128,           0.0037128,           0.0037128
